run_id,seed,model,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,mistral-instruct,20260311_011611,1,26,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,26,B2,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,27,B2,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,27,S4,seller,ask,19,12,False,,,
1,42,mistral-instruct,20260311_011611,1,27,S1,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,27,B8,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,27,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,27,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,27,B16,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,27,B10,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,27,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,27,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,27,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,27,S2,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,27,B14,buyer,bid,17,17,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B16,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B10,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,28,S1,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B22,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,28,S4,seller,ask,19,12,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B17,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B8,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,28,S2,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,28,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B2,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,28,B14,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B4,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B6,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B16,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,29,S1,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,29,S3,seller,ask,19,12,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B14,buyer,bid,17,17,False,,,
1,42,mistral-instruct,20260311_011611,1,29,S4,seller,ask,19,12,False,,,
1,42,mistral-instruct,20260311_011611,1,29,S2,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B8,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B2,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,29,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B2,buyer,bid,17,17,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B4,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B17,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B14,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,30,S2,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B10,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B16,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B18,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,1,30,B8,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,1,30,S4,seller,ask,19,12,False,,,
1,42,mistral-instruct,20260311_011611,1,30,S1,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,1,30,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,1,S1,seller,ask,13,12,False,,,
1,42,mistral-instruct,20260311_011611,2,1,S3,seller,ask,15,12,False,,,
1,42,mistral-instruct,20260311_011611,2,1,S2,seller,ask,15,12,False,,,
1,42,mistral-instruct,20260311_011611,2,1,S4,seller,ask,15,12,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B1,buyer,bid,15,20,True,13,S1,7
1,42,mistral-instruct,20260311_011611,2,1,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B20,buyer,bid,16,17,True,15,S3,2
1,42,mistral-instruct,20260311_011611,2,1,B10,buyer,bid,12,13,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B24,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B13,buyer,bid,14,20,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B14,buyer,bid,16,17,True,15,S2,2
1,42,mistral-instruct,20260311_011611,2,1,B8,buyer,bid,16,17,True,15,S4,2
1,42,mistral-instruct,20260311_011611,2,1,B15,buyer,bid,14,15,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B18,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B6,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,1,B19,buyer,bid,16,20,False,,,
1,42,mistral-instruct,20260311_011611,2,2,B18,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,2,S1,seller,ask,15,12,True,16,B19,4
1,42,mistral-instruct,20260311_011611,2,2,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,2,B11,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,2,B23,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,2,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,2,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,2,B2,buyer,bid,16,17,False,,,
1,42,mistral-instruct,20260311_011611,2,2,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,2,S3,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,2,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,2,S4,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,2,B13,buyer,bid,17,20,True,17,S3,3
1,42,mistral-instruct,20260311_011611,2,2,B7,buyer,bid,18,20,True,17,S4,3
1,42,mistral-instruct,20260311_011611,2,2,S2,seller,ask,16,12,True,16,B2,4
1,42,mistral-instruct,20260311_011611,2,2,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,3,B17,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,3,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,3,S4,seller,ask,16,12,False,,,
1,42,mistral-instruct,20260311_011611,2,3,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,3,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,3,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,3,B23,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,3,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,3,B24,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,3,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,3,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,3,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,3,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,4,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,4,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,4,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,4,B17,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,4,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,4,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,4,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,4,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,4,B11,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,4,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,4,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,4,B23,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,5,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B23,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B17,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,5,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,5,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,5,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B6,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,5,B12,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,6,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,6,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,6,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,6,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,6,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,6,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,6,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,6,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,6,B11,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,6,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,6,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,6,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,7,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,7,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,7,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,7,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,7,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,7,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,7,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,7,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,7,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,7,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,7,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,7,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,8,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,8,B11,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,8,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,8,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,8,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,8,B23,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,8,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,8,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,8,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,8,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,8,B12,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,8,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,8,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,9,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,9,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,9,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,9,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,9,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,9,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,9,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,9,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,9,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,9,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,9,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,9,B23,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,10,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,10,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,10,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,10,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,10,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,10,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,10,B17,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,10,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,10,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,10,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,10,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,10,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,11,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B6,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B24,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,11,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B5,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,11,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B23,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,11,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,11,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,12,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,12,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,12,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,12,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,12,B5,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,12,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,12,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,12,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,12,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,12,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,12,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,12,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,13,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,13,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,13,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,13,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,13,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,13,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,13,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,13,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,13,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,13,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,13,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,13,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,13,B6,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B6,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,14,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B24,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,14,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,14,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,14,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,14,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,15,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,15,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,15,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,15,B18,buyer,bid,0,0,False,,,
1,42,mistral-instruct,20260311_011611,2,15,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,15,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,15,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,15,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,15,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,15,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,15,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,15,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,16,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,16,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,16,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,16,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,16,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,16,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,16,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,16,B23,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,16,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,16,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,16,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,16,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,17,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,17,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,17,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,17,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,17,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,17,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,17,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,17,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,17,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,17,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,17,B9,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,17,B17,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,18,B23,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,18,S1,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,18,S4,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,18,B15,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,18,B11,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,18,B3,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,18,S3,seller,ask,18,12,False,,,
1,42,mistral-instruct,20260311_011611,2,18,B5,buyer,bid,7,8,False,,,
1,42,mistral-instruct,20260311_011611,2,18,B17,buyer,bid,8,8,False,,,
1,42,mistral-instruct,20260311_011611,2,18,S2,seller,ask,17,12,False,,,
1,42,mistral-instruct,20260311_011611,2,18,B21,buyer,bid,15,15,False,,,
1,42,mistral-instruct,20260311_011611,2,18,B9,buyer,bid,15,15,False,,,
